180m 32s (- -181m 38s) 1000 0.1786 42
180m 53s (- -181m 11s) 2000 0.1505 42
181m 14s (- -182m 48s) 3000 0.1430 42
181m 35s (- -182m 26s) 4000 0.1822 42
181m 56s (- -182m 5s) 5000 0.1795 42
182m 18s (- -183m 43s) 6000 0.1937 42
182m 38s (- -183m 22s) 7000 0.1716 42
183m 0s (- -183m 1s) 8000 0.1559 42
183m 21s (- -184m 39s) 9000 0.1401 42
183m 41s (- -184m 19s) 10000 0.1778 42
184m 2s (- -185m 58s) 11000 0.1351 42
184m 24s (- -185m 36s) 12000 0.1577 42
0.0001,0.0210
(0.4323550465282749, 0.08490566037735849)
43
184m 51s (- -185m 19s) 1000 0.1676 43
185m 12s (- -186m 53s) 2000 0.1481 43
185m 33s (- -186m 30s) 3000 0.1414 43
185m 54s (- -186m 8s) 4000 0.1794 43
186m 14s (- -187m 47s) 5000 0.1792 43
186m 36s (- -187m 25s) 6000 0.1930 43
186m 58s (- -187m 3s) 7000 0.1657 43
187m 19s (- -188m 41s) 8000 0.1489 43
187m 40s (- -188m 20s) 9000 0.1397 43
188m 1s (- -189m 59s) 10000 0.1679 43
188m 23s (- -189m 37s) 11000 0.1362 43
188m 44s (- -189m 16s) 12000 0.1479 43
0.0001,0.0270
(0.4330708661417323, 0.08254716981132075)
44
189m 11s (- -190m 59s) 1000 0.1716 44
189m 32s (- -190m 33s) 2000 0.1446 44
189m 53s (- -190m 10s) 3000 0.1404 44
190m 13s (- -191m 49s) 4000 0.1743 44
190m 34s (- -191m 27s) 5000 0.1750 44
190m 56s (- -191m 5s) 6000 0.1923 44
191m 16s (- -192m 45s) 7000 0.1634 44
191m 37s (- -192m 23s) 8000 0.1463 44
191m 59s (- -192m 2s) 9000 0.1383 44
192m 19s (- -193m 41s) 10000 0.1586 44
192m 40s (- -193m 20s) 11000 0.1305 44
193m 2s (- -194m 58s) 12000 0.1387 44
0.0001,0.0463
(0.43736578382247676, 0.08254716981132075)
45
193m 29s (- -194m 42s) 1000 0.1657 45
193m 50s (- -194m 15s) 2000 0.1411 45
194m 10s (- -195m 53s) 3000 0.1380 45
194m 31s (- -195m 31s) 4000 0.1720 45
194m 52s (- -195m 9s) 5000 0.1706 45
195m 13s (- -196m 47s) 6000 0.1834 45
195m 34s (- -196m 26s) 7000 0.1597 45
195m 55s (- -196m 5s) 8000 0.1409 45
196m 17s (- -197m 44s) 9000 0.1384 45
196m 37s (- -197m 23s) 10000 0.1604 45
196m 58s (- -197m 2s) 11000 0.1332 45
197m 19s (- -198m 41s) 12000 0.1422 45
0.0001,0.0136
(0.4345025053686471, 0.08726415094339622)
46
197m 46s (- -198m 25s) 1000 0.1632 46
198m 8s (- -199m 57s) 2000 0.1440 46
198m 28s (- -199m 35s) 3000 0.1418 46
198m 49s (- -199m 13s) 4000 0.1714 46
199m 10s (- -200m 51s) 5000 0.1711 46
199m 31s (- -200m 30s) 6000 0.1843 46
199m 52s (- -200m 9s) 7000 0.1590 46
200m 13s (- -201m 47s) 8000 0.1420 46
200m 35s (- -201m 26s) 9000 0.1349 46
200m 55s (- -201m 5s) 10000 0.1628 46
201m 16s (- -202m 44s) 11000 0.1309 46
201m 38s (- -202m 22s) 12000 0.1460 46
0.0001,0.0109
(0.43736578382247676, 0.08962264150943396)
47
202m 5s (- -202m 7s) 1000 0.1684 47
202m 26s (- -203m 39s) 2000 0.1456 47
202m 46s (- -203m 17s) 3000 0.1384 47
203m 8s (- -204m 54s) 4000 0.1683 47
203m 29s (- -204m 33s) 5000 0.1700 47
203m 50s (- -204m 11s) 6000 0.1830 47
204m 11s (- -205m 50s) 7000 0.1635 47
204m 32s (- -205m 28s) 8000 0.1485 47
204m 54s (- -205m 7s) 9000 0.1406 47
205m 14s (- -206m 46s) 10000 0.1605 47
205m 35s (- -206m 25s) 11000 0.1274 47
205m 56s (- -206m 4s) 12000 0.1417 47
0.0000,0.0080
(0.44452397995705084, 0.09433962264150944)
48
206m 23s (- -207m 49s) 1000 0.1563 48
206m 44s (- -207m 22s) 2000 0.1381 48
207m 4s (- -208m 59s) 3000 0.1340 48
207m 25s (- -208m 37s) 4000 0.1628 48
207m 46s (- -208m 15s) 5000 0.1647 48
208m 8s (- -209m 53s) 6000 0.1790 48
208m 29s (- -209m 32s) 7000 0.1592 48
208m 50s (- -209m 10s) 8000 0.1422 48
209m 11s (- -210m 49s) 9000 0.1383 48
209m 32s (- -210m 29s) 10000 0.1566 48
209m 53s (- -210m 8s) 11000 0.1278 48
210m 14s (- -211m 46s) 12000 0.1380 48
0.0001,0.0152
(0.44523979957050824, 0.08726415094339622)
49
210m 40s (- -211m 31s) 1000 0.1581 49
211m 2s (- -211m 4s) 2000 0.1409 49
211m 22s (- -212m 41s) 3000 0.1374 49
211m 43s (- -212m 19s) 4000 0.1602 49
212m 4s (- -213m 58s) 5000 0.1642 49

212m 25s (- -213m 36s) 6000 0.1817 49
212m 46s (- -213m 15s) 7000 0.1566 49
213m 8s (- -214m 53s) 8000 0.1421 49
213m 28s (- -214m 32s) 9000 0.1349 49
213m 49s (- -214m 11s) 10000 0.1575 49
214m 10s (- -215m 50s) 11000 0.1236 49
214m 31s (- -215m 29s) 12000 0.1340 49
0.0001,0.0226
(0.4574087329992842, 0.08962264150943396)
50
214m 58s (- -215m 14s) 1000 0.1550 50
215m 19s (- -216m 46s) 2000 0.1400 50
215m 40s (- -216m 23s) 3000 0.1347 50
216m 1s (- -216m 1s) 4000 0.1614 50
216m 22s (- -217m 40s) 5000 0.1748 50
216m 43s (- -217m 18s) 6000 0.1808 50
217m 4s (- -218m 57s) 7000 0.1550 50
217m 26s (- -218m 35s) 8000 0.1405 50
217m 47s (- -218m 13s) 9000 0.1358 50
218m 8s (- -219m 52s) 10000 0.1555 50
218m 29s (- -219m 31s) 11000 0.1253 50
218m 50s (- -219m 10s) 12000 0.1354 50
0.0001,0.0177
(0.4523979957050823, 0.08962264150943396)
51
219m 17s (- -220m 55s) 1000 0.1543 51
219m 38s (- -220m 27s) 2000 0.1380 51
219m 59s (- -220m 4s) 3000 0.1333 51
220m 20s (- -221m 42s) 4000 0.1592 51
220m 41s (- -221m 21s) 5000 0.1657 51
221m 3s (- -222m 59s) 6000 0.1942 51
221m 23s (- -222m 38s) 7000 0.1614 51
221m 45s (- -222m 16s) 8000 0.1441 51
222m 6s (- -223m 54s) 9000 0.1354 51
222m 27s (- -223m 34s) 10000 0.1498 51
222m 47s (- -223m 13s) 11000 0.1300 51
223m 8s (- -224m 52s) 12000 0.1405 51
0.0001,0.0263
(0.44738725841088045, 0.08490566037735849)
52
223m 36s (- -224m 37s) 1000 0.1547 52
223m 57s (- -224m 9s) 2000 0.1391 52
224m 17s (- -225m 46s) 3000 0.1356 52
224m 38s (- -225m 24s) 4000 0.1799 52
224m 59s (- -225m 2s) 5000 0.1747 52
225m 21s (- -226m 40s) 6000 0.1983 52
225m 41s (- -226m 20s) 7000 0.1743 52
226m 3s (- -227m 58s) 8000 0.1458 52
226m 24s (- -227m 36s) 9000 0.1370 52
226m 45s (- -227m 16s) 10000 0.1593 52
227m 5s (- -228m 55s) 11000 0.1375 52
227m 26s (- -228m 34s) 12000 0.1442 52
0.0001,0.0203
(0.43808160343593416, 0.08254716981132075)
53
227m 53s (- -228m 19s) 1000 0.1684 53
228m 15s (- -229m 51s) 2000 0.1470 53
228m 36s (- -229m 28s) 3000 0.1391 53
228m 57s (- -229m 6s) 4000 0.1760 53
229m 17s (- -230m 44s) 5000 0.1724 53
229m 39s (- -230m 23s) 6000 0.1939 53
229m 59s (- -230m 2s) 7000 0.1650 53
230m 20s (- -231m 40s) 8000 0.1397 53
230m 42s (- -231m 19s) 9000 0.1345 53
231m 3s (- -232m 58s) 10000 0.1597 53
231m 23s (- -232m 37s) 11000 0.1283 53
231m 45s (- -232m 16s) 12000 0.1378 53
0.0001,0.0304
(0.4316392269148175, 0.08490566037735849)
54
232m 12s (- -232m 1s) 1000 0.1674 54
232m 33s (- -233m 33s) 2000 0.1380 54
232m 54s (- -233m 10s) 3000 0.1399 54
233m 15s (- -234m 47s) 4000 0.1661 54
233m 36s (- -234m 26s) 5000 0.1687 54
233m 57s (- -234m 4s) 6000 0.1911 54
234m 18s (- -235m 43s) 7000 0.1573 54
234m 40s (- -235m 21s) 8000 0.1427 54
235m 1s (- -235m 0s) 9000 0.1363 54
235m 21s (- -236m 39s) 10000 0.1591 54
235m 42s (- -236m 18s) 11000 0.1284 54
236m 3s (- -237m 57s) 12000 0.1355 54
0.0001,0.0422
(0.43879742304939157, 0.09669811320754718)
55
236m 30s (- -237m 43s) 1000 0.1635 55
236m 52s (- -237m 15s) 2000 0.1363 55
237m 13s (- -238m 51s) 3000 0.1405 55
237m 33s (- -238m 29s) 4000 0.1700 55
237m 54s (- -238m 8s) 5000 0.1682 55
238m 16s (- -239m 45s) 6000 0.1828 55
238m 37s (- -239m 24s) 7000 0.1663 55
238m 58s (- -239m 2s) 8000 0.1370 55
239m 20s (- -240m 41s) 9000 0.1338 55
239m 41s (- -240m 20s) 10000 0.1533 55
240m 1s (- -241m 59s) 11000 0.1251 55
240m 23s (- -241m 38s) 12000 0.1361 55
0.0001,0.0296
(0.44523979957050824, 0.08962264150943396)
56
240m 50s (- -241m 24s) 1000 0.1735 56
241m 11s (- -242m 55s) 2000 0.1366 56
241m 32s (- -242m 32s) 3000 0.1361 56
241m 53s (- -242m 10s) 4000 0.1619 56
242m 14s (- -243m 48s) 5000 0.1672 56
242m 35s (- -243m 26s) 6000 0.1879 56
242m 56s (- -243m 5s) 7000 0.1645 56
243m 17s (- -244m 44s) 8000 0.1338 56
243m 39s (- -244m 22s) 9000 0.1288 56
243m 59s (- -244m 1s) 10000 0.1510 56
244m 20s (- -245m 40s) 11000 0.1246 56
244m 41s (- -245m 19s) 12000 0.1374 56
0.0001,0.0271
(0.44667143879742305, 0.08726415094339622)
57
245m 8s (- -245m 5s) 1000 0.1617 57
245m 30s (- -246m 37s) 2000 0.1314 57
245m 50s (- -246m 13s) 3000 0.1332 57
246m 11s (- -247m 51s) 4000 0.1588 57
246m 32s (- -247m 30s) 5000 0.1689 57
246m 53s (- -247m 8s) 6000 0.1831 57
247m 14s (- -248m 47s) 7000 0.1592 57
247m 36s (- -248m 25s) 8000 0.1401 57
247m 57s (- -248m 3s) 9000 0.1354 57
248m 18s (- -249m 43s) 10000 0.1590 57
248m 39s (- -249m 22s) 11000 0.1324 57
249m 0s (- -249m 1s) 12000 0.1421 57
0.0001,0.0259
(0.4523979957050823, 0.08962264150943396)
58
249m 27s (- -250m 47s) 1000 0.1669 58
249m 48s (- -250m 19s) 2000 0.1433 58
250m 9s (- -251m 55s) 3000 0.1324 58
250m 29s (- -251m 33s) 4000 0.1607 58
250m 50s (- -251m 12s) 5000 0.1681 58
251m 12s (- -252m 50s) 6000 0.1881 58
251m 33s (- -252m 28s) 7000 0.1605 58
251m 54s (- -252m 6s) 8000 0.1411 58
252m 16s (- -253m 45s) 9000 0.1333 58
252m 36s (- -253m 24s) 10000 0.1493 58
252m 57s (- -253m 3s) 11000 0.1279 58
253m 18s (- -254m 42s) 12000 0.1361 58
0.0001,0.0278
(0.44452397995705084, 0.07783018867924528)
59
253m 45s (- -254m 29s) 1000 0.1596 59
254m 6s (- -254m 0s) 2000 0.1369 59
254m 27s (- -255m 37s) 3000 0.1382 59
254m 48s (- -255m 15s) 4000 0.1565 59
255m 9s (- -256m 54s) 5000 0.1711 59
255m 30s (- -256m 32s) 6000 0.1774 59
255m 50s (- -256m 11s) 7000 0.1560 59
256m 12s (- -257m 49s) 8000 0.1356 59
256m 33s (- -257m 28s) 9000 0.1368 59
256m 54s (- -257m 7s) 10000 0.1541 59
257m 15s (- -258m 46s) 11000 0.1242 59
257m 36s (- -258m 25s) 12000 0.1382 59
0.0000,0.0047
(0.44738725841088045, 0.08962264150943396)
60
258m 3s (- -258m 11s) 1000 0.1656 60
258m 25s (- -259m 42s) 2000 0.1420 60
258m 46s (- -259m 19s) 3000 0.1349 60
259m 6s (- -260m 56s) 4000 0.1572 60
259m 27s (- -260m 35s) 5000 0.1663 60
259m 49s (- -260m 13s) 6000 0.1763 60
260m 9s (- -261m 52s) 7000 0.1520 60
260m 30s (- -261m 31s) 8000 0.1352 60
260m 52s (- -261m 9s) 9000 0.1345 60
261m 12s (- -262m 48s) 10000 0.1535 60
261m 33s (- -262m 27s) 11000 0.1268 60
261m 54s (- -262m 6s) 12000 0.1360 60
0.0000,0.0092
(0.44667143879742305, 0.07783018867924528)
61
262m 21s (- -263m 54s) 1000 0.1592 61
262m 42s (- -263m 25s) 2000 0.1323 61
263m 3s (- -263m 1s) 3000 0.1351 61
263m 24s (- -264m 39s) 4000 0.1593 61
263m 46s (- -264m 17s) 5000 0.1646 61
264m 7s (- -265m 55s) 6000 0.1797 61
264m 28s (- -265m 34s) 7000 0.1571 61
264m 49s (- -265m 12s) 8000 0.1353 61
265m 11s (- -266m 50s) 9000 0.1341 61
265m 31s (- -266m 29s) 10000 0.1565 61
265m 52s (- -266m 9s) 11000 0.1211 61
266m 13s (- -267m 48s) 12000 0.1345 61
0.0000,0.0106
(0.44452397995705084, 0.07783018867924528)
62
266m 40s (- -267m 35s) 1000 0.1516 62
267m 1s (- -267m 6s) 2000 0.1411 62
267m 22s (- -268m 43s) 3000 0.1336 62
267m 42s (- -268m 21s) 4000 0.1561 62
268m 3s (- -269m 59s) 5000 0.1625 62
268m 25s (- -269m 37s) 6000 0.1772 62
268m 45s (- -269m 16s) 7000 0.1528 62
269m 7s (- -270m 54s) 8000 0.1352 62
269m 29s (- -270m 32s) 9000 0.1349 62
269m 49s (- -270m 12s) 10000 0.1540 62
270m 10s (- -271m 51s) 11000 0.1239 62
270m 31s (- -271m 29s) 12000 0.1389 62
0.0000,0.0065
(0.44881889763779526, 0.08254716981132075)
63
270m 58s (- -271m 17s) 1000 0.1500 63
271m 19s (- -272m 48s) 2000 0.1373 63
271m 40s (- -272m 25s) 3000 0.1357 63
272m 1s (- -272m 2s) 4000 0.1550 63
272m 21s (- -273m 41s) 5000 0.1632 63
272m 43s (- -273m 19s) 6000 0.1879 63
273m 3s (- -274m 58s) 7000 0.1546 63
273m 25s (- -274m 36s) 8000 0.1400 63
273m 46s (- -274m 15s) 9000 0.1422 63
274m 6s (- -275m 54s) 10000 0.1490 63
274m 27s (- -275m 33s) 11000 0.1260 63
274m 48s (- -275m 12s) 12000 0.1356 63
0.0000,0.0083
(0.44595561918396565, 0.07783018867924528)
64
275m 15s (- -275m 0s) 1000 0.1588 64
275m 37s (- -276m 31s) 2000 0.1320 64
275m 57s (- -276m 7s) 3000 0.1324 64
276m 18s (- -277m 45s) 4000 0.1572 64
276m 39s (- -277m 23s) 5000 0.1620 64
277m 1s (- -277m 1s) 6000 0.1861 64
277m 21s (- -278m 40s) 7000 0.1509 64
277m 43s (- -278m 18s) 8000 0.1375 64
278m 4s (- -279m 57s) 9000 0.1351 64
278m 25s (- -279m 36s) 10000 0.1541 64
278m 46s (- -279m 15s) 11000 0.1226 64
279m 6s (- -280m 54s) 12000 0.1339 64
0.0000,0.0101
(0.4523979957050823, 0.07783018867924528)
65
279m 33s (- -280m 43s) 1000 0.1572 65
279m 54s (- -280m 13s) 2000 0.1315 65
280m 15s (- -281m 50s) 3000 0.1328 65
280m 36s (- -281m 27s) 4000 0.1626 65

280m 57s (- -281m 5s) 5000 0.1652 65
281m 18s (- -282m 44s) 6000 0.1892 65
281m 39s (- -282m 22s) 7000 0.1529 65
282m 0s (- -282m 1s) 8000 0.1386 65
282m 22s (- -283m 39s) 9000 0.1345 65
282m 42s (- -283m 18s) 10000 0.1608 65
283m 4s (- -284m 57s) 11000 0.1226 65
283m 24s (- -284m 36s) 12000 0.1394 65
0.0000,0.0146
(0.44738725841088045, 0.07311320754716981)
66
283m 51s (- -284m 25s) 1000 0.1579 66
284m 13s (- -285m 55s) 2000 0.1374 66
284m 34s (- -285m 31s) 3000 0.1322 66
284m 54s (- -285m 9s) 4000 0.1637 66
285m 15s (- -286m 47s) 5000 0.1651 66
285m 36s (- -286m 26s) 6000 0.1899 66
285m 57s (- -286m 4s) 7000 0.1551 66
286m 19s (- -287m 42s) 8000 0.1404 66
286m 40s (- -287m 21s) 9000 0.1287 66
287m 0s (- -287m 0s) 10000 0.1572 66
287m 21s (- -288m 39s) 11000 0.1221 66
287m 42s (- -288m 18s) 12000 0.1380 66
0.0000,0.0171
(0.4502505368647101, 0.08018867924528301)
67
288m 9s (- -288m 7s) 1000 0.1574 67
288m 30s (- -289m 37s) 2000 0.1408 67
288m 51s (- -289m 14s) 3000 0.1309 67
289m 12s (- -290m 51s) 4000 0.1629 67
289m 33s (- -290m 30s) 5000 0.1660 67
289m 54s (- -290m 8s) 6000 0.1919 67
290m 15s (- -291m 47s) 7000 0.1532 67
290m 36s (- -291m 25s) 8000 0.1362 67
290m 57s (- -291m 4s) 9000 0.1349 67
291m 18s (- -292m 43s) 10000 0.1529 67
291m 38s (- -292m 22s) 11000 0.1209 67
291m 59s (- -292m 1s) 12000 0.1387 67
0.0000,0.0060
(0.4523979957050823, 0.08962264150943396)
68
292m 26s (- -293m 50s) 1000 0.1507 68
292m 48s (- -293m 20s) 2000 0.1327 68
293m 8s (- -294m 57s) 3000 0.1329 68
293m 29s (- -294m 34s) 4000 0.1626 68
293m 50s (- -294m 13s) 5000 0.1728 68
294m 11s (- -295m 51s) 6000 0.1980 68
294m 31s (- -295m 30s) 7000 0.1584 68
294m 53s (- -295m 9s) 8000 0.1355 68
295m 14s (- -296m 47s) 9000 0.1312 68
295m 34s (- -296m 26s) 10000 0.1504 68
295m 55s (- -296m 6s) 11000 0.1272 68
296m 16s (- -297m 44s) 12000 0.1384 68
0.0000,0.0068
(0.4595561918396564, 0.08490566037735849)
69
296m 43s (- -297m 34s) 1000 0.1590 69
297m 5s (- -297m 3s) 2000 0.1339 69
297m 25s (- -298m 40s) 3000 0.1340 69
297m 46s (- -298m 17s) 4000 0.1631 69
298m 7s (- -299m 55s) 5000 0.1755 69
298m 29s (- -299m 33s) 6000 0.1978 69
298m 49s (- -299m 13s) 7000 0.1701 69
299m 10s (- -300m 51s) 8000 0.1472 69
299m 32s (- -300m 29s) 9000 0.1307 69
299m 52s (- -300m 8s) 10000 0.1526 69
300m 13s (- -301m 48s) 11000 0.1330 69
300m 34s (- -301m 26s) 12000 0.1392 69
0.0000,0.0161
(0.4509663564781675, 0.08490566037735849)
70
301m 0s (- -301m 17s) 1000 0.1578 70
301m 21s (- -302m 47s) 2000 0.1356 70
301m 42s (- -302m 23s) 3000 0.1364 70
302m 3s (- -302m 0s) 4000 0.1645 70
302m 24s (- -303m 38s) 5000 0.1724 70
302m 46s (- -303m 16s) 6000 0.1988 70
303m 6s (- -304m 55s) 7000 0.1672 70
303m 28s (- -304m 33s) 8000 0.1376 70
303m 49s (- -304m 12s) 9000 0.1299 70
304m 10s (- -305m 51s) 10000 0.1512 70
304m 30s (- -305m 30s) 11000 0.1370 70
304m 51s (- -305m 9s) 12000 0.1432 70
0.0000,0.0079
(0.44810307802433785, 0.07783018867924528)
71
305m 18s (- -306m 59s) 1000 0.1652 71
305m 39s (- -306m 29s) 2000 0.1438 71
306m 0s (- -306m 5s) 3000 0.1383 71
306m 21s (- -307m 43s) 4000 0.1696 71
306m 42s (- -307m 21s) 5000 0.1805 71
307m 3s (- -308m 59s) 6000 0.2110 71
307m 24s (- -308m 38s) 7000 0.1682 71
307m 46s (- -308m 15s) 8000 0.1428 71
308m 8s (- -309m 53s) 9000 0.1336 71
308m 28s (- -309m 33s) 10000 0.1563 71
308m 49s (- -309m 12s) 11000 0.1371 71
309m 10s (- -310m 51s) 12000 0.1461 71
0.0000,0.0113
(0.44953471725125266, 0.07311320754716981)
72
309m 37s (- -310m 41s) 1000 0.1693 72
309m 58s (- -310m 10s) 2000 0.1387 72
310m 19s (- -311m 46s) 3000 0.1452 72
310m 39s (- -311m 24s) 4000 0.1592 72
311m 0s (- -311m 3s) 5000 0.1772 72
311m 22s (- -312m 41s) 6000 0.1991 72
311m 42s (- -312m 20s) 7000 0.1580 72
312m 3s (- -313m 58s) 8000 0.1376 72
312m 25s (- -313m 36s) 9000 0.1436 72
312m 45s (- -313m 16s) 10000 0.1665 72
313m 6s (- -314m 54s) 11000 0.1497 72
313m 28s (- -314m 33s) 12000 0.1459 72
0.0001,0.0177
(0.44667143879742305, 0.08018867924528301)
73
313m 55s (- -314m 23s) 1000 0.1856 73
314m 16s (- -315m 53s) 2000 0.1440 73
314m 37s (- -315m 29s) 3000 0.1557 73
314m 58s (- -315m 6s) 4000 0.1835 73
315m 18s (- -316m 44s) 5000 0.1851 73
315m 40s (- -316m 22s) 6000 0.2139 73
316m 0s (- -316m 2s) 7000 0.1763 73
316m 22s (- -317m 40s) 8000 0.1687 73
316m 43s (- -317m 18s) 9000 0.1911 73
317m 4s (- -318m 57s) 10000 0.2165 73
317m 24s (- -318m 36s) 11000 0.1988 73
317m 45s (- -318m 15s) 12000 0.2256 73
0.0000,0.0055
(0.4022906227630637, 0.049528301886792456)
74
318m 12s (- -318m 6s) 1000 0.2806 74
318m 34s (- -319m 35s) 2000 0.2619 74
318m 55s (- -319m 10s) 3000 0.2812 74
319m 16s (- -320m 48s) 4000 0.3932 74
319m 36s (- -320m 26s) 5000 0.4286 74
319m 58s (- -320m 5s) 6000 0.5601 74
320m 18s (- -321m 44s) 7000 0.5062 74
320m 39s (- -321m 22s) 8000 0.5891 74
321m 1s (- -321m 0s) 9000 0.6190 74
321m 21s (- -322m 40s) 10000 0.7163 74
321m 42s (- -322m 18s) 11000 0.7070 74
322m 3s (- -323m 58s) 12000 0.7700 74
0.0036,1.4944
(0.23979957050823192, 0.007075471698113208)
75
322m 30s (- -323m 49s) 1000 0.9135 75
322m 51s (- -323m 18s) 2000 0.8468 75
323m 11s (- -324m 54s) 3000 0.7272 75
323m 32s (- -324m 32s) 4000 0.8408 75
323m 53s (- -324m 10s) 5000 0.7648 75
324m 15s (- -325m 48s) 6000 0.7952 75
324m 34s (- -325m 27s) 7000 0.8097 75
324m 56s (- -325m 6s) 8000 0.7744 75
325m 17s (- -326m 44s) 9000 0.7584 75
325m 37s (- -326m 24s) 10000 0.8149 75
325m 58s (- -326m 3s) 11000 0.7428 75
326m 18s (- -327m 42s) 12000 0.7358 75
0.0006,0.3837
(0.21832498210450965, 0.0047169811320754715)
76
326m 46s (- -327m 33s) 1000 0.7977 76
327m 7s (- -327m 2s) 2000 0.7030 76
327m 27s (- -328m 38s) 3000 0.6123 76
327m 48s (- -328m 16s) 4000 0.7491 76
328m 9s (- -329m 54s) 5000 0.7211 76
328m 30s (- -329m 32s) 6000 0.7528 76
328m 51s (- -329m 11s) 7000 0.6864 76
329m 12s (- -330m 50s) 8000 0.6512 76
329m 33s (- -330m 28s) 9000 0.6470 76
329m 54s (- -330m 7s) 10000 0.7317 76
330m 15s (- -331m 46s) 11000 0.6672 76
330m 36s (- -331m 25s) 12000 0.6689 76
0.0014,1.3034
(0.23335719398711524, 0.009433962264150943)
77
331m 2s (- -331m 17s) 1000 0.7324 77
331m 23s (- -332m 46s) 2000 0.6351 77
331m 44s (- -332m 22s) 3000 0.5826 77
332m 5s (- -333m 59s) 4000 0.6711 77
332m 25s (- -333m 38s) 5000 0.6084 77
332m 47s (- -333m 16s) 6000 0.6113 77
333m 7s (- -334m 55s) 7000 0.5987 77
333m 29s (- -334m 33s) 8000 0.5803 77
333m 50s (- -334m 11s) 9000 0.5793 77
334m 10s (- -335m 51s) 10000 0.5803 77
334m 31s (- -335m 30s) 11000 0.6162 77
334m 52s (- -335m 9s) 12000 0.5622 77
0.0020,0.9148
(0.26628489620615603, 0.018867924528301886)
78
335m 19s (- -335m 0s) 1000 0.6616 78
335m 40s (- -336m 29s) 2000 0.5536 78
336m 1s (- -336m 5s) 3000 0.5083 78
336m 22s (- -337m 42s) 4000 0.6205 78
336m 43s (- -337m 20s) 5000 0.5594 78
337m 4s (- -338m 58s) 6000 0.5775 78
337m 25s (- -338m 37s) 7000 0.5794 78
337m 46s (- -338m 16s) 8000 0.5507 78
338m 7s (- -339m 54s) 9000 0.5589 78
338m 28s (- -339m 33s) 10000 0.5815 78
338m 48s (- -339m 13s) 11000 0.5477 78
339m 9s (- -340m 52s) 12000 0.4976 78
0.0018,0.7318
(0.25841088045812455, 0.0047169811320754715)
79
339m 36s (- -340m 43s) 1000 0.6021 79
339m 57s (- -340m 12s) 2000 0.5379 79
340m 18s (- -341m 48s) 3000 0.4412 79
340m 39s (- -341m 26s) 4000 0.5371 79
341m 0s (- -341m 3s) 5000 0.4954 79
341m 21s (- -342m 42s) 6000 0.5248 79
341m 41s (- -342m 21s) 7000 0.5345 79
342m 3s (- -343m 59s) 8000 0.5083 79
342m 24s (- -343m 38s) 9000 0.4537 79
342m 44s (- -343m 17s) 10000 0.4955 79
343m 5s (- -344m 55s) 11000 0.4512 79
343m 27s (- -344m 34s) 12000 0.4483 79
0.0010,0.1508
(0.2934860415175376, 0.018867924528301886)
80
343m 53s (- -344m 26s) 1000 0.5422 80
344m 14s (- -345m 55s) 2000 0.4665 80
344m 35s (- -345m 31s) 3000 0.4316 80
344m 56s (- -345m 8s) 4000 0.4994 80
345m 17s (- -346m 46s) 5000 0.4345 80
345m 38s (- -346m 24s) 6000 0.4769 80
345m 58s (- -346m 4s) 7000 0.4908 80
346m 20s (- -347m 42s) 8000 0.4616 80
346m 41s (- -347m 20s) 9000 0.4498 80
347m 1s (- -347m 0s) 10000 0.4449 80
347m 22s (- -348m 39s) 11000 0.4412 80
347m 43s (- -348m 18s) 12000 0.4481 80
0.0009,0.4775
(0.30708661417322836, 0.025943396226415096)
81
348m 10s (- -348m 10s) 1000 0.5284 81
348m 32s (- -349m 38s) 2000 0.4420 81
348m 53s (- -349m 13s) 3000 0.3818 81

349m 14s (- -350m 51s) 4000 0.4860 81
349m 34s (- -350m 29s) 5000 0.4201 81
349m 55s (- -350m 7s) 6000 0.4283 81
350m 16s (- -351m 46s) 7000 0.4476 81
350m 37s (- -351m 25s) 8000 0.4239 81
350m 58s (- -351m 3s) 9000 0.4567 81
351m 19s (- -352m 42s) 10000 0.4243 81
351m 40s (- -352m 21s) 11000 0.4236 81
352m 1s (- -352m 0s) 12000 0.4007 81
0.0007,0.6536
(0.33070866141732286, 0.02830188679245283)
82
352m 28s (- -353m 52s) 1000 0.4556 82
352m 49s (- -353m 21s) 2000 0.4194 82
353m 10s (- -354m 56s) 3000 0.3638 82
353m 31s (- -354m 33s) 4000 0.4387 82
353m 52s (- -354m 11s) 5000 0.4173 82
354m 13s (- -355m 49s) 6000 0.4224 82
354m 34s (- -355m 28s) 7000 0.4054 82
354m 55s (- -355m 7s) 8000 0.3973 82
355m 16s (- -356m 45s) 9000 0.3935 82
355m 37s (- -356m 24s) 10000 0.4039 82
355m 58s (- -356m 3s) 11000 0.3744 82
356m 19s (- -357m 42s) 12000 0.3851 82
0.0003,0.1866
(0.3278453829634932, 0.02358490566037736)
83
356m 46s (- -357m 35s) 1000 0.4337 83
357m 7s (- -357m 3s) 2000 0.3976 83
357m 28s (- -358m 38s) 3000 0.3383 83
357m 49s (- -358m 16s) 4000 0.3979 83
358m 9s (- -359m 54s) 5000 0.3779 83
358m 31s (- -359m 32s) 6000 0.3946 83
358m 51s (- -359m 11s) 7000 0.3901 83
359m 13s (- -360m 49s) 8000 0.3640 83
359m 34s (- -360m 27s) 9000 0.3616 83
359m 54s (- -360m 7s) 10000 0.3709 83
360m 19s (- -361m 42s) 11000 0.3415 83
360m 45s (- -361m 15s) 12000 0.3338 83
0.0001,0.0466
(0.3457408732999284, 0.03537735849056604)
84
